data;
param V := 169;
param E := 
116 64 1
116 60 1
116 51 1
116 46 1
116 38 1
116 32 1
116 25 1
116 18 1
116 12 1
116 4 1
117 131 1
117 145 1
117 159 1
117 118 1
117 119 1
117 120 1
117 121 1
117 122 1
117 123 1
117 124 1
117 125 1
117 126 1
117 127 1
117 128 1
117 129 1
117 130 1
117 143 1
117 156 1
117 105 1
117 104 1
117 93 1
117 91 1
117 81 1
117 78 1
117 69 1
117 65 1
117 57 1
117 52 1
117 45 1
117 39 1
117 33 1
117 26 1
117 21 1
117 13 1
117 9 1
117 0 1
118 132 1
118 146 1
118 160 1
118 130 1
118 119 1
118 120 1
118 121 1
118 122 1
118 123 1
118 124 1
118 125 1
118 126 1
118 127 1
118 128 1
118 129 1
118 131 1
118 144 1
118 157 1
118 117 1
118 106 1
118 105 1
118 104 1
118 94 1
118 92 1
118 82 1
118 79 1
118 70 1
118 66 1
118 58 1
118 53 1
118 46 1
118 40 1
118 34 1
118 27 1
118 22 1
118 14 1
118 10 1
118 1 1
119 133 1
119 147 1
119 161 1
119 131 1
119 143 1
119 120 1
119 121 1
119 122 1
119 123 1
119 124 1
119 125 1
119 126 1
119 127 1
119 128 1
119 129 1
119 132 1
119 145 1
119 158 1
119 118 1
119 117 1
119 107 1
119 106 1
119 105 1
119 95 1
119 93 1
119 91 1
119 83 1
119 80 1
119 71 1
119 67 1
119 59 1
119 54 1
119 47 1
119 41 1
119 35 1
119 28 1
119 23 1
119 15 1
119 11 1
119 2 1
120 134 1
120 148 1
120 162 1
120 132 1
120 144 1
120 156 1
120 121 1
120 122 1
120 123 1
120 124 1
120 125 1
120 126 1
120 127 1
120 128 1
120 129 1
120 133 1
120 146 1
120 159 1
120 119 1
120 118 1
120 117 1
120 108 1
120 107 1
120 106 1
120 96 1
120 94 1
120 92 1
120 84 1
120 81 1
120 78 1
120 72 1
120 68 1
120 60 1
120 55 1
120 48 1
120 42 1
120 36 1
120 29 1
120 24 1
120 16 1
120 12 1
120 3 1
121 135 1
121 149 1
121 163 1
121 133 1
121 145 1
121 157 1
121 122 1
121 123 1
121 124 1
121 125 1
121 126 1
121 127 1
121 128 1
121 129 1
121 134 1
121 147 1
121 160 1
121 120 1
121 119 1
121 118 1
121 117 1
121 109 1
121 108 1
121 107 1
121 97 1
121 95 1
121 93 1
121 85 1
121 82 1
121 79 1
121 73 1
121 69 1
121 65 1
121 61 1
121 56 1
121 49 1
121 43 1
121 37 1
121 30 1
121 25 1
121 17 1
121 4 1
122 136 1
122 150 1
122 164 1
122 134 1
122 146 1
122 158 1
122 123 1
122 124 1
122 125 1
122 126 1
122 127 1
122 128 1
122 129 1
122 135 1
122 148 1
122 161 1
122 121 1
122 120 1
122 119 1
122 118 1
122 117 1
122 110 1
122 109 1
122 108 1
122 98 1
122 96 1
122 94 1
122 86 1
122 83 1
122 80 1
122 74 1
122 70 1
122 66 1
122 62 1
122 57 1
122 52 1
122 50 1
122 44 1
122 38 1
122 31 1
122 18 1
122 5 1
123 137 1
123 151 1
123 165 1
123 135 1
123 147 1
123 159 1
123 124 1
123 125 1
123 126 1
123 127 1
123 128 1
123 129 1
123 136 1
123 149 1
123 162 1
123 122 1
123 121 1
123 120 1
123 119 1
123 118 1
123 117 1
123 111 1
123 110 1
123 109 1
123 99 1
123 97 1
123 95 1
123 87 1
123 84 1
123 81 1
123 75 1
123 71 1
123 67 1
123 63 1
123 58 1
123 53 1
123 51 1
123 45 1
123 39 1
123 32 1
123 19 1
123 6 1
124 138 1
124 152 1
124 166 1
124 136 1
124 148 1
124 160 1
124 125 1
124 126 1
124 127 1
124 128 1
124 129 1
124 137 1
124 150 1
124 163 1
124 123 1
124 122 1
124 121 1
124 120 1
124 119 1
124 118 1
124 117 1
124 112 1
124 111 1
124 110 1
124 100 1
124 98 1
124 96 1
124 88 1
124 85 1
124 82 1
124 76 1
124 72 1
124 68 1
124 64 1
124 59 1
124 54 1
124 46 1
124 40 1
124 33 1
124 26 1
124 20 1
124 7 1
125 139 1
125 153 1
125 167 1
125 137 1
125 149 1
125 161 1
125 126 1
125 127 1
125 128 1
125 129 1
125 138 1
125 151 1
125 164 1
125 124 1
125 123 1
125 122 1
125 121 1
125 120 1
125 119 1
125 118 1
125 117 1
125 113 1
125 112 1
125 111 1
125 101 1
125 99 1
125 97 1
125 89 1
125 86 1
125 83 1
125 77 1
125 73 1
125 69 1
125 60 1
125 55 1
125 47 1
125 41 1
125 34 1
125 27 1
125 21 1
125 13 1
125 8 1
126 140 1
126 154 1
126 168 1
126 138 1
126 150 1
126 162 1
126 127 1
126 128 1
126 129 1
126 139 1
126 152 1
126 165 1
126 125 1
126 124 1
126 123 1
126 122 1
126 121 1
126 120 1
126 119 1
126 118 1
126 117 1
126 114 1
126 113 1
126 112 1
126 102 1
126 100 1
126 98 1
126 90 1
126 87 1
126 84 1
126 74 1
126 70 1
126 61 1
126 56 1
126 48 1
126 42 1
126 35 1
126 28 1
126 22 1
126 14 1
126 9 1
126 0 1
127 141 1
127 155 1
127 139 1
127 151 1
127 163 1
127 128 1
127 129 1
127 140 1
127 153 1
127 166 1
127 126 1
127 125 1
127 124 1
127 123 1
127 122 1
127 121 1
127 120 1
127 119 1
127 118 1
127 117 1
127 115 1
127 114 1
127 113 1
127 103 1
127 101 1
127 99 1
127 88 1
127 85 1
127 75 1
127 71 1
127 62 1
127 57 1
127 49 1
127 43 1
127 36 1
127 29 1
127 23 1
127 15 1
127 10 1
127 1 1
128 142 1
128 140 1
128 152 1
128 164 1
128 129 1
128 141 1
128 154 1
128 167 1
128 127 1
128 126 1
128 125 1
128 124 1
128 123 1
128 122 1
128 121 1
128 120 1
128 119 1
128 118 1
128 117 1
128 116 1
128 115 1
128 114 1
128 102 1
128 100 1
128 89 1
128 86 1
128 76 1
128 72 1
128 63 1
128 58 1
128 50 1
128 44 1
128 37 1
128 30 1
128 24 1
128 16 1
128 11 1
128 2 1
129 141 1
129 153 1
129 165 1
129 142 1
129 155 1
129 168 1
129 128 1
129 127 1
129 126 1
129 125 1
129 124 1
129 123 1
129 122 1
129 121 1
129 120 1
129 119 1
129 118 1
129 117 1
129 116 1
129 115 1
129 103 1
129 101 1
129 90 1
129 87 1
129 77 1
129 73 1
129 64 1
129 59 1
129 51 1
129 45 1
129 38 1
129 31 1
129 25 1
129 17 1
129 12 1
129 3 1
130 144 1
130 158 1
130 131 1
130 132 1
130 133 1
130 134 1
130 135 1
130 136 1
130 137 1
130 138 1
130 139 1
130 140 1
130 141 1
130 142 1
130 143 1
130 156 1
130 118 1
130 117 1
130 106 1
130 104 1
130 94 1
130 91 1
130 82 1
130 78 1
130 70 1
130 65 1
130 58 1
130 52 1
130 46 1
130 39 1
130 34 1
130 26 1
130 22 1
130 13 1
130 10 1
130 0 1
131 145 1
131 159 1
131 143 1
131 132 1
131 133 1
131 134 1
131 135 1
131 136 1
131 137 1
131 138 1
131 139 1
131 140 1
131 141 1
131 142 1
131 144 1
131 157 1
131 130 1
131 119 1
131 118 1
131 117 1
131 107 1
131 105 1
131 95 1
131 92 1
131 83 1
131 79 1
131 71 1
131 66 1
131 59 1
131 53 1
131 47 1
131 40 1
131 35 1
131 27 1
131 23 1
131 14 1
131 11 1
131 1 1
132 146 1
132 160 1
132 144 1
132 156 1
132 133 1
132 134 1
132 135 1
132 136 1
132 137 1
132 138 1
132 139 1
132 140 1
132 141 1
132 142 1
132 145 1
132 158 1
132 131 1
132 130 1
132 120 1
132 119 1
132 118 1
132 108 1
132 106 1
132 104 1
132 96 1
132 93 1
132 84 1
132 80 1
132 72 1
132 67 1
132 60 1
132 54 1
132 48 1
132 41 1
132 36 1
132 28 1
132 24 1
132 15 1
132 12 1
132 2 1
133 147 1
133 161 1
133 145 1
133 157 1
133 134 1
133 135 1
133 136 1
133 137 1
133 138 1
133 139 1
133 140 1
133 141 1
133 142 1
133 146 1
133 159 1
133 132 1
133 131 1
133 130 1
133 121 1
133 120 1
133 119 1
133 109 1
133 107 1
133 105 1
133 97 1
133 94 1
133 91 1
133 85 1
133 81 1
133 73 1
133 68 1
133 61 1
133 55 1
133 49 1
133 42 1
133 37 1
133 29 1
133 25 1
133 16 1
133 3 1
134 148 1
134 162 1
134 146 1
134 158 1
134 135 1
134 136 1
134 137 1
134 138 1
134 139 1
134 140 1
134 141 1
134 142 1
134 147 1
134 160 1
134 133 1
134 132 1
134 131 1
134 130 1
134 122 1
134 121 1
134 120 1
134 110 1
134 108 1
134 106 1
134 98 1
134 95 1
134 92 1
134 86 1
134 82 1
134 78 1
134 74 1
134 69 1
134 62 1
134 56 1
134 50 1
134 43 1
134 38 1
134 30 1
134 17 1
134 4 1
135 149 1
135 163 1
135 147 1
135 159 1
135 136 1
135 137 1
135 138 1
135 139 1
135 140 1
135 141 1
135 142 1
135 148 1
135 161 1
135 134 1
135 133 1
135 132 1
135 131 1
135 130 1
135 123 1
135 122 1
135 121 1
135 111 1
135 109 1
135 107 1
135 99 1
135 96 1
135 93 1
135 87 1
135 83 1
135 79 1
135 75 1
135 70 1
135 65 1
135 63 1
135 57 1
135 51 1
135 44 1
135 31 1
135 18 1
135 5 1
136 150 1
136 164 1
136 148 1
136 160 1
136 137 1
136 138 1
136 139 1
136 140 1
136 141 1
136 142 1
136 149 1
136 162 1
136 135 1
136 134 1
136 133 1
136 132 1
136 131 1
136 130 1
136 124 1
136 123 1
136 122 1
136 112 1
136 110 1
136 108 1
136 100 1
136 97 1
136 94 1
136 88 1
136 84 1
136 80 1
136 76 1
136 71 1
136 66 1
136 64 1
136 58 1
136 52 1
136 45 1
136 32 1
136 19 1
136 6 1
137 151 1
137 165 1
137 149 1
137 161 1
137 138 1
137 139 1
137 140 1
137 141 1
137 142 1
137 150 1
137 163 1
137 136 1
137 135 1
137 134 1
137 133 1
137 132 1
137 131 1
137 130 1
137 125 1
137 124 1
137 123 1
137 113 1
137 111 1
137 109 1
137 101 1
137 98 1
137 95 1
137 89 1
137 85 1
137 81 1
137 77 1
137 72 1
137 67 1
137 59 1
137 53 1
137 46 1
137 39 1
137 33 1
137 20 1
137 7 1
138 152 1
138 166 1
138 150 1
138 162 1
138 139 1
138 140 1
138 141 1
138 142 1
138 151 1
138 164 1
138 137 1
138 136 1
138 135 1
138 134 1
138 133 1
138 132 1
138 131 1
138 130 1
138 126 1
138 125 1
138 124 1
138 114 1
138 112 1
138 110 1
138 102 1
138 99 1
138 96 1
138 90 1
138 86 1
138 82 1
138 73 1
138 68 1
138 60 1
138 54 1
138 47 1
138 40 1
138 34 1
138 26 1
138 21 1
138 8 1
139 153 1
139 167 1
139 151 1
139 163 1
139 140 1
139 141 1
139 142 1
139 152 1
139 165 1
139 138 1
139 137 1
139 136 1
139 135 1
139 134 1
139 133 1
139 132 1
139 131 1
139 130 1
139 127 1
139 126 1
139 125 1
139 115 1
139 113 1
139 111 1
139 103 1
139 100 1
139 97 1
139 87 1
139 83 1
139 74 1
139 69 1
139 61 1
139 55 1
139 48 1
139 41 1
139 35 1
139 27 1
139 22 1
139 13 1
139 9 1
140 154 1
140 168 1
140 152 1
140 164 1
140 141 1
140 142 1
140 153 1
140 166 1
140 139 1
140 138 1
140 137 1
140 136 1
140 135 1
140 134 1
140 133 1
140 132 1
140 131 1
140 130 1
140 128 1
140 127 1
140 126 1
140 116 1
140 114 1
140 112 1
140 101 1
140 98 1
140 88 1
140 84 1
140 75 1
140 70 1
140 62 1
140 56 1
140 49 1
140 42 1
140 36 1
140 28 1
140 23 1
140 14 1
140 10 1
140 0 1
141 155 1
141 153 1
141 165 1
141 142 1
141 154 1
141 167 1
141 140 1
141 139 1
141 138 1
141 137 1
141 136 1
141 135 1
141 134 1
141 133 1
141 132 1
141 131 1
141 130 1
141 129 1
141 128 1
141 127 1
141 115 1
141 113 1
141 102 1
141 99 1
141 89 1
141 85 1
141 76 1
141 71 1
141 63 1
141 57 1
141 50 1
141 43 1
141 37 1
141 29 1
141 24 1
141 15 1
141 11 1
141 1 1
142 154 1
142 166 1
142 155 1
142 168 1
142 141 1
142 140 1
142 139 1
142 138 1
142 137 1
142 136 1
142 135 1
142 134 1
142 133 1
142 132 1
142 131 1
142 130 1
142 129 1
142 128 1
142 116 1
142 114 1
142 103 1
142 100 1
142 90 1
142 86 1
142 77 1
142 72 1
142 64 1
142 58 1
142 51 1
142 44 1
142 38 1
142 30 1
142 25 1
142 16 1
142 12 1
142 2 1
143 157 1
143 144 1
143 145 1
143 146 1
143 147 1
143 148 1
143 149 1
143 150 1
143 151 1
143 152 1
143 153 1
143 154 1
143 155 1
143 156 1
143 131 1
143 130 1
143 119 1
143 117 1
143 107 1
143 104 1
143 95 1
143 91 1
143 83 1
143 78 1
143 71 1
143 65 1
143 59 1
143 52 1
143 47 1
143 39 1
143 35 1
143 26 1
143 23 1
143 13 1
143 11 1
143 0 1
144 158 1
144 156 1
144 145 1
144 146 1
144 147 1
144 148 1
144 149 1
144 150 1
144 151 1
144 152 1
144 153 1
144 154 1
144 155 1
144 157 1
144 143 1
144 132 1
144 131 1
144 130 1
144 120 1
144 118 1
144 108 1
144 105 1
144 96 1
144 92 1
144 84 1
144 79 1
144 72 1
144 66 1
144 60 1
144 53 1
144 48 1
144 40 1
144 36 1
144 27 1
144 24 1
144 14 1
144 12 1
144 1 1
145 159 1
145 157 1
145 146 1
145 147 1
145 148 1
145 149 1
145 150 1
145 151 1
145 152 1
145 153 1
145 154 1
145 155 1
145 158 1
145 144 1
145 143 1
145 133 1
145 132 1
145 131 1
145 121 1
145 119 1
145 117 1
145 109 1
145 106 1
145 97 1
145 93 1
145 85 1
145 80 1
145 73 1
145 67 1
145 61 1
145 54 1
145 49 1
145 41 1
145 37 1
145 28 1
145 25 1
145 15 1
145 2 1
146 160 1
146 158 1
146 147 1
146 148 1
146 149 1
146 150 1
146 151 1
146 152 1
146 153 1
146 154 1
146 155 1
146 159 1
146 145 1
146 144 1
146 143 1
146 134 1
146 133 1
146 132 1
146 122 1
146 120 1
146 118 1
146 110 1
146 107 1
146 104 1
146 98 1
146 94 1
146 86 1
146 81 1
146 74 1
146 68 1
146 62 1
146 55 1
146 50 1
146 42 1
146 38 1
146 29 1
146 16 1
146 3 1
147 161 1
147 159 1
147 148 1
147 149 1
147 150 1
147 151 1
147 152 1
147 153 1
147 154 1
147 155 1
147 160 1
147 146 1
147 145 1
147 144 1
147 143 1
147 135 1
147 134 1
147 133 1
147 123 1
147 121 1
147 119 1
147 111 1
147 108 1
147 105 1
147 99 1
147 95 1
147 91 1
147 87 1
147 82 1
147 75 1
147 69 1
147 63 1
147 56 1
147 51 1
147 43 1
147 30 1
147 17 1
147 4 1
148 162 1
148 160 1
148 149 1
148 150 1
148 151 1
148 152 1
148 153 1
148 154 1
148 155 1
148 161 1
148 147 1
148 146 1
148 145 1
148 144 1
148 143 1
148 136 1
148 135 1
148 134 1
148 124 1
148 122 1
148 120 1
148 112 1
148 109 1
148 106 1
148 100 1
148 96 1
148 92 1
148 88 1
148 83 1
148 78 1
148 76 1
148 70 1
148 64 1
148 57 1
148 44 1
148 31 1
148 18 1
148 5 1
149 163 1
149 161 1
149 150 1
149 151 1
149 152 1
149 153 1
149 154 1
149 155 1
149 162 1
149 148 1
149 147 1
149 146 1
149 145 1
149 144 1
149 143 1
149 137 1
149 136 1
149 135 1
149 125 1
149 123 1
149 121 1
149 113 1
149 110 1
149 107 1
149 101 1
149 97 1
149 93 1
149 89 1
149 84 1
149 79 1
149 77 1
149 71 1
149 65 1
149 58 1
149 45 1
149 32 1
149 19 1
149 6 1
150 164 1
150 162 1
150 151 1
150 152 1
150 153 1
150 154 1
150 155 1
150 163 1
150 149 1
150 148 1
150 147 1
150 146 1
150 145 1
150 144 1
150 143 1
150 138 1
150 137 1
150 136 1
150 126 1
150 124 1
150 122 1
150 114 1
150 111 1
150 108 1
150 102 1
150 98 1
150 94 1
150 90 1
150 85 1
150 80 1
150 72 1
150 66 1
150 59 1
150 52 1
150 46 1
150 33 1
150 20 1
150 7 1
151 165 1
151 163 1
151 152 1
151 153 1
151 154 1
151 155 1
151 164 1
151 150 1
151 149 1
151 148 1
151 147 1
151 146 1
151 145 1
151 144 1
151 143 1
151 139 1
151 138 1
151 137 1
151 127 1
151 125 1
151 123 1
151 115 1
151 112 1
151 109 1
151 103 1
151 99 1
151 95 1
151 86 1
151 81 1
151 73 1
151 67 1
151 60 1
151 53 1
151 47 1
151 39 1
151 34 1
151 21 1
151 8 1
152 166 1
152 164 1
152 153 1
152 154 1
152 155 1
152 165 1
152 151 1
152 150 1
152 149 1
152 148 1
152 147 1
152 146 1
152 145 1
152 144 1
152 143 1
152 140 1
152 139 1
152 138 1
152 128 1
152 126 1
152 124 1
152 116 1
152 113 1
152 110 1
152 100 1
152 96 1
152 87 1
152 82 1
152 74 1
152 68 1
152 61 1
152 54 1
152 48 1
152 40 1
152 35 1
152 26 1
152 22 1
152 9 1
153 167 1
153 165 1
153 154 1
153 155 1
153 166 1
153 152 1
153 151 1
153 150 1
153 149 1
153 148 1
153 147 1
153 146 1
153 145 1
153 144 1
153 143 1
153 141 1
153 140 1
153 139 1
153 129 1
153 127 1
153 125 1
153 114 1
153 111 1
153 101 1
153 97 1
153 88 1
153 83 1
153 75 1
153 69 1
153 62 1
153 55 1
153 49 1
153 41 1
153 36 1
153 27 1
153 23 1
153 13 1
153 10 1
154 168 1
154 166 1
154 155 1
154 167 1
154 153 1
154 152 1
154 151 1
154 150 1
154 149 1
154 148 1
154 147 1
154 146 1
154 145 1
154 144 1
154 143 1
154 142 1
154 141 1
154 140 1
154 128 1
154 126 1
154 115 1
154 112 1
154 102 1
154 98 1
154 89 1
154 84 1
154 76 1
154 70 1
154 63 1
154 56 1
154 50 1
154 42 1
154 37 1
154 28 1
154 24 1
154 14 1
154 11 1
154 0 1
155 167 1
155 168 1
155 154 1
155 153 1
155 152 1
155 151 1
155 150 1
155 149 1
155 148 1
155 147 1
155 146 1
155 145 1
155 144 1
155 143 1
155 142 1
155 141 1
155 129 1
155 127 1
155 116 1
155 113 1
155 103 1
155 99 1
155 90 1
155 85 1
155 77 1
155 71 1
155 64 1
155 57 1
155 51 1
155 43 1
155 38 1
155 29 1
155 25 1
155 15 1
155 12 1
155 1 1
156 157 1
156 158 1
156 159 1
156 160 1
156 161 1
156 162 1
156 163 1
156 164 1
156 165 1
156 166 1
156 167 1
156 168 1
156 144 1
156 143 1
156 132 1
156 130 1
156 120 1
156 117 1
156 108 1
156 104 1
156 96 1
156 91 1
156 84 1
156 78 1
156 72 1
156 65 1
156 60 1
156 52 1
156 48 1
156 39 1
156 36 1
156 26 1
156 24 1
156 13 1
156 12 1
156 0 1
157 158 1
157 159 1
157 160 1
157 161 1
157 162 1
157 163 1
157 164 1
157 165 1
157 166 1
157 167 1
157 168 1
157 156 1
157 145 1
157 144 1
157 143 1
157 133 1
157 131 1
157 121 1
157 118 1
157 109 1
157 105 1
157 97 1
157 92 1
157 85 1
157 79 1
157 73 1
157 66 1
157 61 1
157 53 1
157 49 1
157 40 1
157 37 1
157 27 1
157 25 1
157 14 1
157 1 1
158 159 1
158 160 1
158 161 1
158 162 1
158 163 1
158 164 1
158 165 1
158 166 1
158 167 1
158 168 1
158 157 1
158 156 1
158 146 1
158 145 1
158 144 1
158 134 1
158 132 1
158 130 1
158 122 1
158 119 1
158 110 1
158 106 1
158 98 1
158 93 1
158 86 1
158 80 1
158 74 1
158 67 1
158 62 1
158 54 1
158 50 1
158 41 1
158 38 1
158 28 1
158 15 1
158 2 1
159 160 1
159 161 1
159 162 1
159 163 1
159 164 1
159 165 1
159 166 1
159 167 1
159 168 1
159 158 1
159 157 1
159 156 1
159 147 1
159 146 1
159 145 1
159 135 1
159 133 1
159 131 1
159 123 1
159 120 1
159 117 1
159 111 1
159 107 1
159 99 1
159 94 1
159 87 1
159 81 1
159 75 1
159 68 1
159 63 1
159 55 1
159 51 1
159 42 1
159 29 1
159 16 1
159 3 1
160 161 1
160 162 1
160 163 1
160 164 1
160 165 1
160 166 1
160 167 1
160 168 1
160 159 1
160 158 1
160 157 1
160 156 1
160 148 1
160 147 1
160 146 1
160 136 1
160 134 1
160 132 1
160 124 1
160 121 1
160 118 1
160 112 1
160 108 1
160 104 1
160 100 1
160 95 1
160 88 1
160 82 1
160 76 1
160 69 1
160 64 1
160 56 1
160 43 1
160 30 1
160 17 1
160 4 1
161 162 1
161 163 1
161 164 1
161 165 1
161 166 1
161 167 1
161 168 1
161 160 1
161 159 1
161 158 1
161 157 1
161 156 1
161 149 1
161 148 1
161 147 1
161 137 1
161 135 1
161 133 1
161 125 1
161 122 1
161 119 1
161 113 1
161 109 1
161 105 1
161 101 1
161 96 1
161 91 1
161 89 1
161 83 1
161 77 1
161 70 1
161 57 1
161 44 1
161 31 1
161 18 1
161 5 1
162 163 1
162 164 1
162 165 1
162 166 1
162 167 1
162 168 1
162 161 1
162 160 1
162 159 1
162 158 1
162 157 1
162 156 1
162 150 1
162 149 1
162 148 1
162 138 1
162 136 1
162 134 1
162 126 1
162 123 1
162 120 1
162 114 1
162 110 1
162 106 1
162 102 1
162 97 1
162 92 1
162 90 1
162 84 1
162 78 1
162 71 1
162 58 1
162 45 1
162 32 1
162 19 1
162 6 1
163 164 1
163 165 1
163 166 1
163 167 1
163 168 1
163 162 1
163 161 1
163 160 1
163 159 1
163 158 1
163 157 1
163 156 1
163 151 1
163 150 1
163 149 1
163 139 1
163 137 1
163 135 1
163 127 1
163 124 1
163 121 1
163 115 1
163 111 1
163 107 1
163 103 1
163 98 1
163 93 1
163 85 1
163 79 1
163 72 1
163 65 1
163 59 1
163 46 1
163 33 1
163 20 1
163 7 1
164 165 1
164 166 1
164 167 1
164 168 1
164 163 1
164 162 1
164 161 1
164 160 1
164 159 1
164 158 1
164 157 1
164 156 1
164 152 1
164 151 1
164 150 1
164 140 1
164 138 1
164 136 1
164 128 1
164 125 1
164 122 1
164 116 1
164 112 1
164 108 1
164 99 1
164 94 1
164 86 1
164 80 1
164 73 1
164 66 1
164 60 1
164 52 1
164 47 1
164 34 1
164 21 1
164 8 1
165 166 1
165 167 1
165 168 1
165 164 1
165 163 1
165 162 1
165 161 1
165 160 1
165 159 1
165 158 1
165 157 1
165 156 1
165 153 1
165 152 1
165 151 1
165 141 1
165 139 1
165 137 1
165 129 1
165 126 1
165 123 1
165 113 1
165 109 1
165 100 1
165 95 1
165 87 1
165 81 1
165 74 1
165 67 1
165 61 1
165 53 1
165 48 1
165 39 1
165 35 1
165 22 1
165 9 1
166 167 1
166 168 1
166 165 1
166 164 1
166 163 1
166 162 1
166 161 1
166 160 1
166 159 1
166 158 1
166 157 1
166 156 1
166 154 1
166 153 1
166 152 1
166 142 1
166 140 1
166 138 1
166 127 1
166 124 1
166 114 1
166 110 1
166 101 1
166 96 1
166 88 1
166 82 1
166 75 1
166 68 1
166 62 1
166 54 1
166 49 1
166 40 1
166 36 1
166 26 1
166 23 1
166 10 1
167 168 1
167 166 1
167 165 1
167 164 1
167 163 1
167 162 1
167 161 1
167 160 1
167 159 1
167 158 1
167 157 1
167 156 1
167 155 1
167 154 1
167 153 1
167 141 1
167 139 1
167 128 1
167 125 1
167 115 1
167 111 1
167 102 1
167 97 1
167 89 1
167 83 1
167 76 1
167 69 1
167 63 1
167 55 1
167 50 1
167 41 1
167 37 1
167 27 1
167 24 1
167 13 1
167 11 1
168 167 1
168 166 1
168 165 1
168 164 1
168 163 1
168 162 1
168 161 1
168 160 1
168 159 1
168 158 1
168 157 1
168 156 1
168 155 1
168 154 1
168 142 1
168 140 1
168 129 1
168 126 1
168 116 1
168 112 1
168 103 1
168 98 1
168 90 1
168 84 1
168 77 1
168 70 1
168 64 1
168 56 1
168 51 1
168 42 1
168 38 1
168 28 1
168 25 1
168 14 1
168 12 1
168 0 1
;
end;
