data;
param V := 144;
param E := 
128 141 1
128 139 1
128 129 1
128 130 1
128 131 1
128 140 1
128 127 1
128 126 1
128 125 1
128 124 1
128 123 1
128 122 1
128 121 1
128 120 1
128 117 1
128 116 1
128 115 1
128 106 1
128 104 1
128 102 1
128 95 1
128 92 1
128 89 1
128 80 1
128 76 1
128 68 1
128 63 1
128 56 1
128 50 1
128 44 1
128 37 1
128 32 1
128 24 1
128 20 1
128 8 1
129 142 1
129 140 1
129 130 1
129 131 1
129 141 1
129 128 1
129 127 1
129 126 1
129 125 1
129 124 1
129 123 1
129 122 1
129 121 1
129 120 1
129 118 1
129 117 1
129 116 1
129 107 1
129 105 1
129 103 1
129 93 1
129 90 1
129 81 1
129 77 1
129 69 1
129 64 1
129 57 1
129 51 1
129 45 1
129 38 1
129 33 1
129 25 1
129 21 1
129 12 1
129 9 1
130 143 1
130 141 1
130 131 1
130 142 1
130 129 1
130 128 1
130 127 1
130 126 1
130 125 1
130 124 1
130 123 1
130 122 1
130 121 1
130 120 1
130 119 1
130 118 1
130 117 1
130 106 1
130 104 1
130 94 1
130 91 1
130 82 1
130 78 1
130 70 1
130 65 1
130 58 1
130 52 1
130 46 1
130 39 1
130 34 1
130 26 1
130 22 1
130 13 1
130 10 1
130 0 1
131 142 1
131 143 1
131 130 1
131 129 1
131 128 1
131 127 1
131 126 1
131 125 1
131 124 1
131 123 1
131 122 1
131 121 1
131 120 1
131 119 1
131 118 1
131 107 1
131 105 1
131 95 1
131 92 1
131 83 1
131 79 1
131 71 1
131 66 1
131 59 1
131 53 1
131 47 1
131 40 1
131 35 1
131 27 1
131 23 1
131 14 1
131 11 1
131 1 1
132 133 1
132 134 1
132 135 1
132 136 1
132 137 1
132 138 1
132 139 1
132 140 1
132 141 1
132 142 1
132 143 1
132 121 1
132 120 1
132 110 1
132 108 1
132 99 1
132 96 1
132 88 1
132 84 1
132 77 1
132 72 1
132 66 1
132 60 1
132 55 1
132 48 1
132 44 1
132 36 1
132 33 1
132 24 1
132 22 1
132 12 1
132 11 1
132 0 1
133 134 1
133 135 1
133 136 1
133 137 1
133 138 1
133 139 1
133 140 1
133 141 1
133 142 1
133 143 1
133 132 1
133 122 1
133 121 1
133 120 1
133 111 1
133 109 1
133 100 1
133 97 1
133 89 1
133 85 1
133 78 1
133 73 1
133 67 1
133 61 1
133 56 1
133 49 1
133 45 1
133 37 1
133 34 1
133 25 1
133 23 1
133 13 1
133 1 1
134 135 1
134 136 1
134 137 1
134 138 1
134 139 1
134 140 1
134 141 1
134 142 1
134 143 1
134 133 1
134 132 1
134 123 1
134 122 1
134 121 1
134 112 1
134 110 1
134 108 1
134 101 1
134 98 1
134 90 1
134 86 1
134 79 1
134 74 1
134 68 1
134 62 1
134 57 1
134 50 1
134 46 1
134 38 1
134 35 1
134 26 1
134 14 1
134 2 1
135 136 1
135 137 1
135 138 1
135 139 1
135 140 1
135 141 1
135 142 1
135 143 1
135 134 1
135 133 1
135 132 1
135 124 1
135 123 1
135 122 1
135 113 1
135 111 1
135 109 1
135 102 1
135 99 1
135 96 1
135 91 1
135 87 1
135 80 1
135 75 1
135 69 1
135 63 1
135 58 1
135 51 1
135 47 1
135 39 1
135 27 1
135 15 1
135 3 1
136 137 1
136 138 1
136 139 1
136 140 1
136 141 1
136 142 1
136 143 1
136 135 1
136 134 1
136 133 1
136 132 1
136 125 1
136 124 1
136 123 1
136 114 1
136 112 1
136 110 1
136 103 1
136 100 1
136 97 1
136 92 1
136 88 1
136 84 1
136 81 1
136 76 1
136 70 1
136 64 1
136 59 1
136 52 1
136 40 1
136 28 1
136 16 1
136 4 1
137 138 1
137 139 1
137 140 1
137 141 1
137 142 1
137 143 1
137 136 1
137 135 1
137 134 1
137 133 1
137 132 1
137 126 1
137 125 1
137 124 1
137 115 1
137 113 1
137 111 1
137 104 1
137 101 1
137 98 1
137 93 1
137 89 1
137 85 1
137 82 1
137 77 1
137 72 1
137 71 1
137 65 1
137 53 1
137 41 1
137 29 1
137 17 1
137 5 1
138 139 1
138 140 1
138 141 1
138 142 1
138 143 1
138 137 1
138 136 1
138 135 1
138 134 1
138 133 1
138 132 1
138 127 1
138 126 1
138 125 1
138 116 1
138 114 1
138 112 1
138 105 1
138 102 1
138 99 1
138 94 1
138 90 1
138 86 1
138 83 1
138 78 1
138 73 1
138 66 1
138 60 1
138 54 1
138 42 1
138 30 1
138 18 1
138 6 1
139 140 1
139 141 1
139 142 1
139 143 1
139 138 1
139 137 1
139 136 1
139 135 1
139 134 1
139 133 1
139 132 1
139 128 1
139 127 1
139 126 1
139 117 1
139 115 1
139 113 1
139 106 1
139 103 1
139 100 1
139 95 1
139 91 1
139 87 1
139 79 1
139 74 1
139 67 1
139 61 1
139 55 1
139 48 1
139 43 1
139 31 1
139 19 1
139 7 1
140 141 1
140 142 1
140 143 1
140 139 1
140 138 1
140 137 1
140 136 1
140 135 1
140 134 1
140 133 1
140 132 1
140 129 1
140 128 1
140 127 1
140 118 1
140 116 1
140 114 1
140 107 1
140 104 1
140 101 1
140 92 1
140 88 1
140 80 1
140 75 1
140 68 1
140 62 1
140 56 1
140 49 1
140 44 1
140 36 1
140 32 1
140 20 1
140 8 1
141 142 1
141 143 1
141 140 1
141 139 1
141 138 1
141 137 1
141 136 1
141 135 1
141 134 1
141 133 1
141 132 1
141 130 1
141 129 1
141 128 1
141 119 1
141 117 1
141 115 1
141 105 1
141 102 1
141 93 1
141 89 1
141 81 1
141 76 1
141 69 1
141 63 1
141 57 1
141 50 1
141 45 1
141 37 1
141 33 1
141 24 1
141 21 1
141 9 1
142 143 1
142 141 1
142 140 1
142 139 1
142 138 1
142 137 1
142 136 1
142 135 1
142 134 1
142 133 1
142 132 1
142 131 1
142 130 1
142 129 1
142 118 1
142 116 1
142 106 1
142 103 1
142 94 1
142 90 1
142 82 1
142 77 1
142 70 1
142 64 1
142 58 1
142 51 1
142 46 1
142 38 1
142 34 1
142 25 1
142 22 1
142 12 1
142 10 1
143 142 1
143 141 1
143 140 1
143 139 1
143 138 1
143 137 1
143 136 1
143 135 1
143 134 1
143 133 1
143 132 1
143 131 1
143 130 1
143 119 1
143 117 1
143 107 1
143 104 1
143 95 1
143 91 1
143 83 1
143 78 1
143 71 1
143 65 1
143 59 1
143 52 1
143 47 1
143 39 1
143 35 1
143 26 1
143 23 1
143 13 1
143 11 1
143 0 1
;
end;
