data;
param V := 196;
param E := 
108 110 1
108 111 1
108 122 1
108 136 1
108 150 1
108 164 1
108 178 1
108 192 1
108 107 1
108 106 1
108 105 1
108 104 1
108 103 1
108 102 1
108 101 1
108 100 1
108 99 1
108 98 1
108 95 1
108 94 1
108 93 1
108 82 1
108 80 1
108 78 1
108 69 1
108 66 1
108 63 1
108 52 1
108 48 1
108 38 1
108 33 1
108 24 1
108 18 1
108 10 1
108 3 1
109 124 1
109 139 1
109 122 1
109 135 1
109 148 1
109 161 1
109 174 1
109 187 1
109 110 1
109 111 1
109 123 1
109 137 1
109 151 1
109 165 1
109 179 1
109 193 1
109 108 1
109 107 1
109 106 1
109 105 1
109 104 1
109 103 1
109 102 1
109 101 1
109 100 1
109 99 1
109 98 1
109 96 1
109 95 1
109 94 1
109 83 1
109 81 1
109 79 1
109 67 1
109 64 1
109 53 1
109 49 1
109 39 1
109 34 1
109 25 1
109 19 1
109 11 1
109 4 1
110 125 1
110 123 1
110 136 1
110 149 1
110 162 1
110 175 1
110 188 1
110 111 1
110 124 1
110 138 1
110 152 1
110 166 1
110 180 1
110 194 1
110 109 1
110 108 1
110 107 1
110 106 1
110 105 1
110 104 1
110 103 1
110 102 1
110 101 1
110 100 1
110 99 1
110 98 1
110 97 1
110 96 1
110 95 1
110 82 1
110 80 1
110 68 1
110 65 1
110 54 1
110 50 1
110 40 1
110 35 1
110 26 1
110 20 1
110 12 1
110 5 1
111 124 1
111 137 1
111 150 1
111 163 1
111 176 1
111 189 1
111 125 1
111 139 1
111 153 1
111 167 1
111 181 1
111 195 1
111 110 1
111 109 1
111 108 1
111 107 1
111 106 1
111 105 1
111 104 1
111 103 1
111 102 1
111 101 1
111 100 1
111 99 1
111 98 1
111 97 1
111 96 1
111 83 1
111 81 1
111 69 1
111 66 1
111 55 1
111 51 1
111 41 1
111 36 1
111 27 1
111 21 1
111 13 1
111 6 1
112 127 1
112 142 1
112 157 1
112 172 1
112 187 1
112 113 1
112 114 1
112 115 1
112 116 1
112 117 1
112 118 1
112 119 1
112 120 1
112 121 1
112 122 1
112 123 1
112 124 1
112 125 1
112 126 1
112 140 1
112 154 1
112 168 1
112 182 1
112 99 1
112 98 1
112 86 1
112 84 1
112 73 1
112 70 1
112 60 1
112 56 1
112 47 1
112 42 1
112 34 1
112 28 1
112 21 1
112 14 1
112 8 1
112 0 1
113 128 1
113 143 1
113 158 1
113 173 1
113 188 1
113 126 1
113 114 1
113 115 1
113 116 1
113 117 1
113 118 1
113 119 1
113 120 1
113 121 1
113 122 1
113 123 1
113 124 1
113 125 1
113 127 1
113 141 1
113 155 1
113 169 1
113 183 1
113 112 1
113 100 1
113 99 1
113 98 1
113 87 1
113 85 1
113 74 1
113 71 1
113 61 1
113 57 1
113 48 1
113 43 1
113 35 1
113 29 1
113 22 1
113 15 1
113 9 1
113 1 1
114 129 1
114 144 1
114 159 1
114 174 1
114 189 1
114 127 1
114 140 1
114 115 1
114 116 1
114 117 1
114 118 1
114 119 1
114 120 1
114 121 1
114 122 1
114 123 1
114 124 1
114 125 1
114 128 1
114 142 1
114 156 1
114 170 1
114 184 1
114 113 1
114 112 1
114 101 1
114 100 1
114 99 1
114 88 1
114 86 1
114 84 1
114 75 1
114 72 1
114 62 1
114 58 1
114 49 1
114 44 1
114 36 1
114 30 1
114 23 1
114 16 1
114 10 1
114 2 1
115 130 1
115 145 1
115 160 1
115 175 1
115 190 1
115 128 1
115 141 1
115 154 1
115 116 1
115 117 1
115 118 1
115 119 1
115 120 1
115 121 1
115 122 1
115 123 1
115 124 1
115 125 1
115 129 1
115 143 1
115 157 1
115 171 1
115 185 1
115 114 1
115 113 1
115 112 1
115 102 1
115 101 1
115 100 1
115 89 1
115 87 1
115 85 1
115 76 1
115 73 1
115 70 1
115 63 1
115 59 1
115 50 1
115 45 1
115 37 1
115 31 1
115 24 1
115 17 1
115 11 1
115 3 1
116 131 1
116 146 1
116 161 1
116 176 1
116 191 1
116 129 1
116 142 1
116 155 1
116 168 1
116 117 1
116 118 1
116 119 1
116 120 1
116 121 1
116 122 1
116 123 1
116 124 1
116 125 1
116 130 1
116 144 1
116 158 1
116 172 1
116 186 1
116 115 1
116 114 1
116 113 1
116 112 1
116 103 1
116 102 1
116 101 1
116 90 1
116 88 1
116 86 1
116 77 1
116 74 1
116 71 1
116 64 1
116 60 1
116 56 1
116 51 1
116 46 1
116 38 1
116 32 1
116 25 1
116 18 1
116 12 1
116 4 1
117 132 1
117 147 1
117 162 1
117 177 1
117 192 1
117 130 1
117 143 1
117 156 1
117 169 1
117 182 1
117 118 1
117 119 1
117 120 1
117 121 1
117 122 1
117 123 1
117 124 1
117 125 1
117 131 1
117 145 1
117 159 1
117 173 1
117 187 1
117 116 1
117 115 1
117 114 1
117 113 1
117 112 1
117 104 1
117 103 1
117 102 1
117 91 1
117 89 1
117 87 1
117 78 1
117 75 1
117 72 1
117 65 1
117 61 1
117 57 1
117 52 1
117 47 1
117 42 1
117 39 1
117 33 1
117 26 1
117 19 1
117 13 1
117 5 1
118 133 1
118 148 1
118 163 1
118 178 1
118 193 1
118 131 1
118 144 1
118 157 1
118 170 1
118 183 1
118 119 1
118 120 1
118 121 1
118 122 1
118 123 1
118 124 1
118 125 1
118 132 1
118 146 1
118 160 1
118 174 1
118 188 1
118 117 1
118 116 1
118 115 1
118 114 1
118 113 1
118 112 1
118 105 1
118 104 1
118 103 1
118 92 1
118 90 1
118 88 1
118 79 1
118 76 1
118 73 1
118 66 1
118 62 1
118 58 1
118 53 1
118 48 1
118 43 1
118 40 1
118 34 1
118 28 1
118 27 1
118 20 1
118 6 1
119 134 1
119 149 1
119 164 1
119 179 1
119 194 1
119 132 1
119 145 1
119 158 1
119 171 1
119 184 1
119 120 1
119 121 1
119 122 1
119 123 1
119 124 1
119 125 1
119 133 1
119 147 1
119 161 1
119 175 1
119 189 1
119 118 1
119 117 1
119 116 1
119 115 1
119 114 1
119 113 1
119 112 1
119 106 1
119 105 1
119 104 1
119 93 1
119 91 1
119 89 1
119 80 1
119 77 1
119 74 1
119 67 1
119 63 1
119 59 1
119 54 1
119 49 1
119 44 1
119 41 1
119 35 1
119 29 1
119 21 1
119 14 1
119 7 1
120 135 1
120 150 1
120 165 1
120 180 1
120 195 1
120 133 1
120 146 1
120 159 1
120 172 1
120 185 1
120 121 1
120 122 1
120 123 1
120 124 1
120 125 1
120 134 1
120 148 1
120 162 1
120 176 1
120 190 1
120 119 1
120 118 1
120 117 1
120 116 1
120 115 1
120 114 1
120 113 1
120 112 1
120 107 1
120 106 1
120 105 1
120 94 1
120 92 1
120 90 1
120 81 1
120 78 1
120 75 1
120 68 1
120 64 1
120 60 1
120 55 1
120 50 1
120 45 1
120 36 1
120 30 1
120 22 1
120 15 1
120 8 1
120 0 1
121 136 1
121 151 1
121 166 1
121 181 1
121 134 1
121 147 1
121 160 1
121 173 1
121 186 1
121 122 1
121 123 1
121 124 1
121 125 1
121 135 1
121 149 1
121 163 1
121 177 1
121 191 1
121 120 1
121 119 1
121 118 1
121 117 1
121 116 1
121 115 1
121 114 1
121 113 1
121 112 1
121 108 1
121 107 1
121 106 1
121 95 1
121 93 1
121 91 1
121 82 1
121 79 1
121 76 1
121 69 1
121 65 1
121 61 1
121 51 1
121 46 1
121 37 1
121 31 1
121 23 1
121 16 1
121 9 1
121 1 1
122 137 1
122 152 1
122 167 1
122 135 1
122 148 1
122 161 1
122 174 1
122 187 1
122 123 1
122 124 1
122 125 1
122 136 1
122 150 1
122 164 1
122 178 1
122 192 1
122 121 1
122 120 1
122 119 1
122 118 1
122 117 1
122 116 1
122 115 1
122 114 1
122 113 1
122 112 1
122 109 1
122 108 1
122 107 1
122 96 1
122 94 1
122 92 1
122 83 1
122 80 1
122 77 1
122 66 1
122 62 1
122 52 1
122 47 1
122 38 1
122 32 1
122 24 1
122 17 1
122 10 1
122 2 1
123 138 1
123 153 1
123 136 1
123 149 1
123 162 1
123 175 1
123 188 1
123 124 1
123 125 1
123 137 1
123 151 1
123 165 1
123 179 1
123 193 1
123 122 1
123 121 1
123 120 1
123 119 1
123 118 1
123 117 1
123 116 1
123 115 1
123 114 1
123 113 1
123 112 1
123 110 1
123 109 1
123 108 1
123 97 1
123 95 1
123 93 1
123 81 1
123 78 1
123 67 1
123 63 1
123 53 1
123 48 1
123 39 1
123 33 1
123 25 1
123 18 1
123 11 1
123 3 1
124 139 1
124 137 1
124 150 1
124 163 1
124 176 1
124 189 1
124 125 1
124 138 1
124 152 1
124 166 1
124 180 1
124 194 1
124 123 1
124 122 1
124 121 1
124 120 1
124 119 1
124 118 1
124 117 1
124 116 1
124 115 1
124 114 1
124 113 1
124 112 1
124 111 1
124 110 1
124 109 1
124 96 1
124 94 1
124 82 1
124 79 1
124 68 1
124 64 1
124 54 1
124 49 1
124 40 1
124 34 1
124 26 1
124 19 1
124 12 1
124 4 1
125 138 1
125 151 1
125 164 1
125 177 1
125 190 1
125 139 1
125 153 1
125 167 1
125 181 1
125 195 1
125 124 1
125 123 1
125 122 1
125 121 1
125 120 1
125 119 1
125 118 1
125 117 1
125 116 1
125 115 1
125 114 1
125 113 1
125 112 1
125 111 1
125 110 1
125 97 1
125 95 1
125 83 1
125 80 1
125 69 1
125 65 1
125 55 1
125 50 1
125 41 1
125 35 1
125 27 1
125 20 1
125 13 1
125 5 1
126 141 1
126 156 1
126 171 1
126 186 1
126 127 1
126 128 1
126 129 1
126 130 1
126 131 1
126 132 1
126 133 1
126 134 1
126 135 1
126 136 1
126 137 1
126 138 1
126 139 1
126 140 1
126 154 1
126 168 1
126 182 1
126 113 1
126 112 1
126 100 1
126 98 1
126 87 1
126 84 1
126 74 1
126 70 1
126 61 1
126 56 1
126 48 1
126 42 1
126 35 1
126 28 1
126 22 1
126 14 1
126 9 1
126 0 1
127 142 1
127 157 1
127 172 1
127 187 1
127 140 1
127 128 1
127 129 1
127 130 1
127 131 1
127 132 1
127 133 1
127 134 1
127 135 1
127 136 1
127 137 1
127 138 1
127 139 1
127 141 1
127 155 1
127 169 1
127 183 1
127 126 1
127 114 1
127 113 1
127 112 1
127 101 1
127 99 1
127 88 1
127 85 1
127 75 1
127 71 1
127 62 1
127 57 1
127 49 1
127 43 1
127 36 1
127 29 1
127 23 1
127 15 1
127 10 1
127 1 1
128 143 1
128 158 1
128 173 1
128 188 1
128 141 1
128 154 1
128 129 1
128 130 1
128 131 1
128 132 1
128 133 1
128 134 1
128 135 1
128 136 1
128 137 1
128 138 1
128 139 1
128 142 1
128 156 1
128 170 1
128 184 1
128 127 1
128 126 1
128 115 1
128 114 1
128 113 1
128 102 1
128 100 1
128 98 1
128 89 1
128 86 1
128 76 1
128 72 1
128 63 1
128 58 1
128 50 1
128 44 1
128 37 1
128 30 1
128 24 1
128 16 1
128 11 1
128 2 1
129 144 1
129 159 1
129 174 1
129 189 1
129 142 1
129 155 1
129 168 1
129 130 1
129 131 1
129 132 1
129 133 1
129 134 1
129 135 1
129 136 1
129 137 1
129 138 1
129 139 1
129 143 1
129 157 1
129 171 1
129 185 1
129 128 1
129 127 1
129 126 1
129 116 1
129 115 1
129 114 1
129 103 1
129 101 1
129 99 1
129 90 1
129 87 1
129 84 1
129 77 1
129 73 1
129 64 1
129 59 1
129 51 1
129 45 1
129 38 1
129 31 1
129 25 1
129 17 1
129 12 1
129 3 1
130 145 1
130 160 1
130 175 1
130 190 1
130 143 1
130 156 1
130 169 1
130 182 1
130 131 1
130 132 1
130 133 1
130 134 1
130 135 1
130 136 1
130 137 1
130 138 1
130 139 1
130 144 1
130 158 1
130 172 1
130 186 1
130 129 1
130 128 1
130 127 1
130 126 1
130 117 1
130 116 1
130 115 1
130 104 1
130 102 1
130 100 1
130 91 1
130 88 1
130 85 1
130 78 1
130 74 1
130 70 1
130 65 1
130 60 1
130 52 1
130 46 1
130 39 1
130 32 1
130 26 1
130 18 1
130 13 1
130 4 1
131 146 1
131 161 1
131 176 1
131 191 1
131 144 1
131 157 1
131 170 1
131 183 1
131 132 1
131 133 1
131 134 1
131 135 1
131 136 1
131 137 1
131 138 1
131 139 1
131 145 1
131 159 1
131 173 1
131 187 1
131 130 1
131 129 1
131 128 1
131 127 1
131 126 1
131 118 1
131 117 1
131 116 1
131 105 1
131 103 1
131 101 1
131 92 1
131 89 1
131 86 1
131 79 1
131 75 1
131 71 1
131 66 1
131 61 1
131 56 1
131 53 1
131 47 1
131 40 1
131 33 1
131 27 1
131 19 1
131 5 1
132 147 1
132 162 1
132 177 1
132 192 1
132 145 1
132 158 1
132 171 1
132 184 1
132 133 1
132 134 1
132 135 1
132 136 1
132 137 1
132 138 1
132 139 1
132 146 1
132 160 1
132 174 1
132 188 1
132 131 1
132 130 1
132 129 1
132 128 1
132 127 1
132 126 1
132 119 1
132 118 1
132 117 1
132 106 1
132 104 1
132 102 1
132 93 1
132 90 1
132 87 1
132 80 1
132 76 1
132 72 1
132 67 1
132 62 1
132 57 1
132 54 1
132 48 1
132 42 1
132 41 1
132 34 1
132 20 1
132 6 1
133 148 1
133 163 1
133 178 1
133 193 1
133 146 1
133 159 1
133 172 1
133 185 1
133 134 1
133 135 1
133 136 1
133 137 1
133 138 1
133 139 1
133 147 1
133 161 1
133 175 1
133 189 1
133 132 1
133 131 1
133 130 1
133 129 1
133 128 1
133 127 1
133 126 1
133 120 1
133 119 1
133 118 1
133 107 1
133 105 1
133 103 1
133 94 1
133 91 1
133 88 1
133 81 1
133 77 1
133 73 1
133 68 1
133 63 1
133 58 1
133 55 1
133 49 1
133 43 1
133 35 1
133 28 1
133 21 1
133 7 1
134 149 1
134 164 1
134 179 1
134 194 1
134 147 1
134 160 1
134 173 1
134 186 1
134 135 1
134 136 1
134 137 1
134 138 1
134 139 1
134 148 1
134 162 1
134 176 1
134 190 1
134 133 1
134 132 1
134 131 1
134 130 1
134 129 1
134 128 1
134 127 1
134 126 1
134 121 1
134 120 1
134 119 1
134 108 1
134 106 1
134 104 1
134 95 1
134 92 1
134 89 1
134 82 1
134 78 1
134 74 1
134 69 1
134 64 1
134 59 1
134 50 1
134 44 1
134 36 1
134 29 1
134 22 1
134 14 1
134 8 1
135 150 1
135 165 1
135 180 1
135 195 1
135 148 1
135 161 1
135 174 1
135 187 1
135 136 1
135 137 1
135 138 1
135 139 1
135 149 1
135 163 1
135 177 1
135 191 1
135 134 1
135 133 1
135 132 1
135 131 1
135 130 1
135 129 1
135 128 1
135 127 1
135 126 1
135 122 1
135 121 1
135 120 1
135 109 1
135 107 1
135 105 1
135 96 1
135 93 1
135 90 1
135 83 1
135 79 1
135 75 1
135 65 1
135 60 1
135 51 1
135 45 1
135 37 1
135 30 1
135 23 1
135 15 1
135 9 1
135 0 1
136 151 1
136 166 1
136 181 1
136 149 1
136 162 1
136 175 1
136 188 1
136 137 1
136 138 1
136 139 1
136 150 1
136 164 1
136 178 1
136 192 1
136 135 1
136 134 1
136 133 1
136 132 1
136 131 1
136 130 1
136 129 1
136 128 1
136 127 1
136 126 1
136 123 1
136 122 1
136 121 1
136 110 1
136 108 1
136 106 1
136 97 1
136 94 1
136 91 1
136 80 1
136 76 1
136 66 1
136 61 1
136 52 1
136 46 1
136 38 1
136 31 1
136 24 1
136 16 1
136 10 1
136 1 1
137 152 1
137 167 1
137 150 1
137 163 1
137 176 1
137 189 1
137 138 1
137 139 1
137 151 1
137 165 1
137 179 1
137 193 1
137 136 1
137 135 1
137 134 1
137 133 1
137 132 1
137 131 1
137 130 1
137 129 1
137 128 1
137 127 1
137 126 1
137 124 1
137 123 1
137 122 1
137 111 1
137 109 1
137 107 1
137 95 1
137 92 1
137 81 1
137 77 1
137 67 1
137 62 1
137 53 1
137 47 1
137 39 1
137 32 1
137 25 1
137 17 1
137 11 1
137 2 1
138 153 1
138 151 1
138 164 1
138 177 1
138 190 1
138 139 1
138 152 1
138 166 1
138 180 1
138 194 1
138 137 1
138 136 1
138 135 1
138 134 1
138 133 1
138 132 1
138 131 1
138 130 1
138 129 1
138 128 1
138 127 1
138 126 1
138 125 1
138 124 1
138 123 1
138 110 1
138 108 1
138 96 1
138 93 1
138 82 1
138 78 1
138 68 1
138 63 1
138 54 1
138 48 1
138 40 1
138 33 1
138 26 1
138 18 1
138 12 1
138 3 1
139 152 1
139 165 1
139 178 1
139 191 1
139 153 1
139 167 1
139 181 1
139 195 1
139 138 1
139 137 1
139 136 1
139 135 1
139 134 1
139 133 1
139 132 1
139 131 1
139 130 1
139 129 1
139 128 1
139 127 1
139 126 1
139 125 1
139 124 1
139 111 1
139 109 1
139 97 1
139 94 1
139 83 1
139 79 1
139 69 1
139 64 1
139 55 1
139 49 1
139 41 1
139 34 1
139 27 1
139 19 1
139 13 1
139 4 1
140 155 1
140 170 1
140 185 1
140 141 1
140 142 1
140 143 1
140 144 1
140 145 1
140 146 1
140 147 1
140 148 1
140 149 1
140 150 1
140 151 1
140 152 1
140 153 1
140 154 1
140 168 1
140 182 1
140 127 1
140 126 1
140 114 1
140 112 1
140 101 1
140 98 1
140 88 1
140 84 1
140 75 1
140 70 1
140 62 1
140 56 1
140 49 1
140 42 1
140 36 1
140 28 1
140 23 1
140 14 1
140 10 1
140 0 1
141 156 1
141 171 1
141 186 1
141 154 1
141 142 1
141 143 1
141 144 1
141 145 1
141 146 1
141 147 1
141 148 1
141 149 1
141 150 1
141 151 1
141 152 1
141 153 1
141 155 1
141 169 1
141 183 1
141 140 1
141 128 1
141 127 1
141 126 1
141 115 1
141 113 1
141 102 1
141 99 1
141 89 1
141 85 1
141 76 1
141 71 1
141 63 1
141 57 1
141 50 1
141 43 1
141 37 1
141 29 1
141 24 1
141 15 1
141 11 1
141 1 1
142 157 1
142 172 1
142 187 1
142 155 1
142 168 1
142 143 1
142 144 1
142 145 1
142 146 1
142 147 1
142 148 1
142 149 1
142 150 1
142 151 1
142 152 1
142 153 1
142 156 1
142 170 1
142 184 1
142 141 1
142 140 1
142 129 1
142 128 1
142 127 1
142 116 1
142 114 1
142 112 1
142 103 1
142 100 1
142 90 1
142 86 1
142 77 1
142 72 1
142 64 1
142 58 1
142 51 1
142 44 1
142 38 1
142 30 1
142 25 1
142 16 1
142 12 1
142 2 1
143 158 1
143 173 1
143 188 1
143 156 1
143 169 1
143 182 1
143 144 1
143 145 1
143 146 1
143 147 1
143 148 1
143 149 1
143 150 1
143 151 1
143 152 1
143 153 1
143 157 1
143 171 1
143 185 1
143 142 1
143 141 1
143 140 1
143 130 1
143 129 1
143 128 1
143 117 1
143 115 1
143 113 1
143 104 1
143 101 1
143 98 1
143 91 1
143 87 1
143 78 1
143 73 1
143 65 1
143 59 1
143 52 1
143 45 1
143 39 1
143 31 1
143 26 1
143 17 1
143 13 1
143 3 1
144 159 1
144 174 1
144 189 1
144 157 1
144 170 1
144 183 1
144 145 1
144 146 1
144 147 1
144 148 1
144 149 1
144 150 1
144 151 1
144 152 1
144 153 1
144 158 1
144 172 1
144 186 1
144 143 1
144 142 1
144 141 1
144 140 1
144 131 1
144 130 1
144 129 1
144 118 1
144 116 1
144 114 1
144 105 1
144 102 1
144 99 1
144 92 1
144 88 1
144 84 1
144 79 1
144 74 1
144 66 1
144 60 1
144 53 1
144 46 1
144 40 1
144 32 1
144 27 1
144 18 1
144 4 1
145 160 1
145 175 1
145 190 1
145 158 1
145 171 1
145 184 1
145 146 1
145 147 1
145 148 1
145 149 1
145 150 1
145 151 1
145 152 1
145 153 1
145 159 1
145 173 1
145 187 1
145 144 1
145 143 1
145 142 1
145 141 1
145 140 1
145 132 1
145 131 1
145 130 1
145 119 1
145 117 1
145 115 1
145 106 1
145 103 1
145 100 1
145 93 1
145 89 1
145 85 1
145 80 1
145 75 1
145 70 1
145 67 1
145 61 1
145 54 1
145 47 1
145 41 1
145 33 1
145 19 1
145 5 1
146 161 1
146 176 1
146 191 1
146 159 1
146 172 1
146 185 1
146 147 1
146 148 1
146 149 1
146 150 1
146 151 1
146 152 1
146 153 1
146 160 1
146 174 1
146 188 1
146 145 1
146 144 1
146 143 1
146 142 1
146 141 1
146 140 1
146 133 1
146 132 1
146 131 1
146 120 1
146 118 1
146 116 1
146 107 1
146 104 1
146 101 1
146 94 1
146 90 1
146 86 1
146 81 1
146 76 1
146 71 1
146 68 1
146 62 1
146 56 1
146 55 1
146 48 1
146 34 1
146 20 1
146 6 1
147 162 1
147 177 1
147 192 1
147 160 1
147 173 1
147 186 1
147 148 1
147 149 1
147 150 1
147 151 1
147 152 1
147 153 1
147 161 1
147 175 1
147 189 1
147 146 1
147 145 1
147 144 1
147 143 1
147 142 1
147 141 1
147 140 1
147 134 1
147 133 1
147 132 1
147 121 1
147 119 1
147 117 1
147 108 1
147 105 1
147 102 1
147 95 1
147 91 1
147 87 1
147 82 1
147 77 1
147 72 1
147 69 1
147 63 1
147 57 1
147 49 1
147 42 1
147 35 1
147 21 1
147 7 1
148 163 1
148 178 1
148 193 1
148 161 1
148 174 1
148 187 1
148 149 1
148 150 1
148 151 1
148 152 1
148 153 1
148 162 1
148 176 1
148 190 1
148 147 1
148 146 1
148 145 1
148 144 1
148 143 1
148 142 1
148 141 1
148 140 1
148 135 1
148 134 1
148 133 1
148 122 1
148 120 1
148 118 1
148 109 1
148 106 1
148 103 1
148 96 1
148 92 1
148 88 1
148 83 1
148 78 1
148 73 1
148 64 1
148 58 1
148 50 1
148 43 1
148 36 1
148 28 1
148 22 1
148 8 1
149 164 1
149 179 1
149 194 1
149 162 1
149 175 1
149 188 1
149 150 1
149 151 1
149 152 1
149 153 1
149 163 1
149 177 1
149 191 1
149 148 1
149 147 1
149 146 1
149 145 1
149 144 1
149 143 1
149 142 1
149 141 1
149 140 1
149 136 1
149 135 1
149 134 1
149 123 1
149 121 1
149 119 1
149 110 1
149 107 1
149 104 1
149 97 1
149 93 1
149 89 1
149 79 1
149 74 1
149 65 1
149 59 1
149 51 1
149 44 1
149 37 1
149 29 1
149 23 1
149 14 1
149 9 1
150 165 1
150 180 1
150 195 1
150 163 1
150 176 1
150 189 1
150 151 1
150 152 1
150 153 1
150 164 1
150 178 1
150 192 1
150 149 1
150 148 1
150 147 1
150 146 1
150 145 1
150 144 1
150 143 1
150 142 1
150 141 1
150 140 1
150 137 1
150 136 1
150 135 1
150 124 1
150 122 1
150 120 1
150 111 1
150 108 1
150 105 1
150 94 1
150 90 1
150 80 1
150 75 1
150 66 1
150 60 1
150 52 1
150 45 1
150 38 1
150 30 1
150 24 1
150 15 1
150 10 1
150 0 1
151 166 1
151 181 1
151 164 1
151 177 1
151 190 1
151 152 1
151 153 1
151 165 1
151 179 1
151 193 1
151 150 1
151 149 1
151 148 1
151 147 1
151 146 1
151 145 1
151 144 1
151 143 1
151 142 1
151 141 1
151 140 1
151 138 1
151 137 1
151 136 1
151 125 1
151 123 1
151 121 1
151 109 1
151 106 1
151 95 1
151 91 1
151 81 1
151 76 1
151 67 1
151 61 1
151 53 1
151 46 1
151 39 1
151 31 1
151 25 1
151 16 1
151 11 1
151 1 1
152 167 1
152 165 1
152 178 1
152 191 1
152 153 1
152 166 1
152 180 1
152 194 1
152 151 1
152 150 1
152 149 1
152 148 1
152 147 1
152 146 1
152 145 1
152 144 1
152 143 1
152 142 1
152 141 1
152 140 1
152 139 1
152 138 1
152 137 1
152 124 1
152 122 1
152 110 1
152 107 1
152 96 1
152 92 1
152 82 1
152 77 1
152 68 1
152 62 1
152 54 1
152 47 1
152 40 1
152 32 1
152 26 1
152 17 1
152 12 1
152 2 1
153 166 1
153 179 1
153 192 1
153 167 1
153 181 1
153 195 1
153 152 1
153 151 1
153 150 1
153 149 1
153 148 1
153 147 1
153 146 1
153 145 1
153 144 1
153 143 1
153 142 1
153 141 1
153 140 1
153 139 1
153 138 1
153 125 1
153 123 1
153 111 1
153 108 1
153 97 1
153 93 1
153 83 1
153 78 1
153 69 1
153 63 1
153 55 1
153 48 1
153 41 1
153 33 1
153 27 1
153 18 1
153 13 1
153 3 1
154 169 1
154 184 1
154 155 1
154 156 1
154 157 1
154 158 1
154 159 1
154 160 1
154 161 1
154 162 1
154 163 1
154 164 1
154 165 1
154 166 1
154 167 1
154 168 1
154 182 1
154 141 1
154 140 1
154 128 1
154 126 1
154 115 1
154 112 1
154 102 1
154 98 1
154 89 1
154 84 1
154 76 1
154 70 1
154 63 1
154 56 1
154 50 1
154 42 1
154 37 1
154 28 1
154 24 1
154 14 1
154 11 1
154 0 1
155 170 1
155 185 1
155 168 1
155 156 1
155 157 1
155 158 1
155 159 1
155 160 1
155 161 1
155 162 1
155 163 1
155 164 1
155 165 1
155 166 1
155 167 1
155 169 1
155 183 1
155 154 1
155 142 1
155 141 1
155 140 1
155 129 1
155 127 1
155 116 1
155 113 1
155 103 1
155 99 1
155 90 1
155 85 1
155 77 1
155 71 1
155 64 1
155 57 1
155 51 1
155 43 1
155 38 1
155 29 1
155 25 1
155 15 1
155 12 1
155 1 1
156 171 1
156 186 1
156 169 1
156 182 1
156 157 1
156 158 1
156 159 1
156 160 1
156 161 1
156 162 1
156 163 1
156 164 1
156 165 1
156 166 1
156 167 1
156 170 1
156 184 1
156 155 1
156 154 1
156 143 1
156 142 1
156 141 1
156 130 1
156 128 1
156 126 1
156 117 1
156 114 1
156 104 1
156 100 1
156 91 1
156 86 1
156 78 1
156 72 1
156 65 1
156 58 1
156 52 1
156 44 1
156 39 1
156 30 1
156 26 1
156 16 1
156 13 1
156 2 1
157 172 1
157 187 1
157 170 1
157 183 1
157 158 1
157 159 1
157 160 1
157 161 1
157 162 1
157 163 1
157 164 1
157 165 1
157 166 1
157 167 1
157 171 1
157 185 1
157 156 1
157 155 1
157 154 1
157 144 1
157 143 1
157 142 1
157 131 1
157 129 1
157 127 1
157 118 1
157 115 1
157 112 1
157 105 1
157 101 1
157 92 1
157 87 1
157 79 1
157 73 1
157 66 1
157 59 1
157 53 1
157 45 1
157 40 1
157 31 1
157 27 1
157 17 1
157 3 1
158 173 1
158 188 1
158 171 1
158 184 1
158 159 1
158 160 1
158 161 1
158 162 1
158 163 1
158 164 1
158 165 1
158 166 1
158 167 1
158 172 1
158 186 1
158 157 1
158 156 1
158 155 1
158 154 1
158 145 1
158 144 1
158 143 1
158 132 1
158 130 1
158 128 1
158 119 1
158 116 1
158 113 1
158 106 1
158 102 1
158 98 1
158 93 1
158 88 1
158 80 1
158 74 1
158 67 1
158 60 1
158 54 1
158 46 1
158 41 1
158 32 1
158 18 1
158 4 1
159 174 1
159 189 1
159 172 1
159 185 1
159 160 1
159 161 1
159 162 1
159 163 1
159 164 1
159 165 1
159 166 1
159 167 1
159 173 1
159 187 1
159 158 1
159 157 1
159 156 1
159 155 1
159 154 1
159 146 1
159 145 1
159 144 1
159 133 1
159 131 1
159 129 1
159 120 1
159 117 1
159 114 1
159 107 1
159 103 1
159 99 1
159 94 1
159 89 1
159 84 1
159 81 1
159 75 1
159 68 1
159 61 1
159 55 1
159 47 1
159 33 1
159 19 1
159 5 1
160 175 1
160 190 1
160 173 1
160 186 1
160 161 1
160 162 1
160 163 1
160 164 1
160 165 1
160 166 1
160 167 1
160 174 1
160 188 1
160 159 1
160 158 1
160 157 1
160 156 1
160 155 1
160 154 1
160 147 1
160 146 1
160 145 1
160 134 1
160 132 1
160 130 1
160 121 1
160 118 1
160 115 1
160 108 1
160 104 1
160 100 1
160 95 1
160 90 1
160 85 1
160 82 1
160 76 1
160 70 1
160 69 1
160 62 1
160 48 1
160 34 1
160 20 1
160 6 1
161 176 1
161 191 1
161 174 1
161 187 1
161 162 1
161 163 1
161 164 1
161 165 1
161 166 1
161 167 1
161 175 1
161 189 1
161 160 1
161 159 1
161 158 1
161 157 1
161 156 1
161 155 1
161 154 1
161 148 1
161 147 1
161 146 1
161 135 1
161 133 1
161 131 1
161 122 1
161 119 1
